Full Name,Sheet Name,Form Name,Gen,SubLegendary,Legendary,Mythical,Species,Type 1,Type 2,Height (m),Weight (kg),Ability 1,Ability 2,Hidden Ability,BST,HP,ATK,DEF,SP. ATK,SP. DEF,SPD,catchRate,baseFriendship,baseExp,growthRate,MALE%,Clean Name,Starter,hasVariants,dex #,starterCost,starterDex
SPEWPA (Ocean Pattern),SPEWPA,Ocean Pattern,,,,,,BUG,,0.3,8.4,SHED_SKIN,NONE,FRIEND_GUARD,213,45,22,60,27,30,29,120,70,75,,,Spewpa,SCATTERBUG,TRUE,665,,664
SPEWPA (Jungle Pattern),SPEWPA,Jungle Pattern,,,,,,BUG,,0.3,8.4,SHED_SKIN,NONE,FRIEND_GUARD,213,45,22,60,27,30,29,120,70,75,,,Spewpa,SCATTERBUG,TRUE,665,,664
SPEWPA (Fancy Pattern),SPEWPA,Fancy Pattern,,,,,,BUG,,0.3,8.4,SHED_SKIN,NONE,FRIEND_GUARD,213,45,22,60,27,30,29,120,70,75,,,Spewpa,SCATTERBUG,TRUE,665,,664
SPEWPA (Poké Ball Pattern),SPEWPA,Poké Ball Pattern,,,,,,BUG,,0.3,8.4,SHED_SKIN,NONE,FRIEND_GUARD,213,45,22,60,27,30,29,120,70,75,,,Spewpa,SCATTERBUG,TRUE,665,,664
VIVILLON,VIVILLON,,6,FALSE,FALSE,FALSE,Scale Pokémon,BUG,FLYING,1.2,17,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,411,80,52,50,90,50,89,45,70,206,MEDIUM_FAST,50,Vivillon,SCATTERBUG,TRUE,666,,664
VIVILLON (Meadow Pattern),VIVILLON,Meadow Pattern,,,,,,BUG,FLYING,1.2,17,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,411,80,52,50,90,50,89,45,70,206,,,Vivillon,SCATTERBUG,TRUE,666,,664
VIVILLON (Icy Snow Pattern),VIVILLON,Icy Snow Pattern,,,,,,BUG,FLYING,1.2,17,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,411,80,52,50,90,50,89,45,70,206,,,Vivillon,SCATTERBUG,TRUE,666,,664
VIVILLON (Polar Pattern),VIVILLON,Polar Pattern,,,,,,BUG,FLYING,1.2,17,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,411,80,52,50,90,50,89,45,70,206,,,Vivillon,SCATTERBUG,TRUE,666,,664
VIVILLON (Tundra Pattern),VIVILLON,Tundra Pattern,,,,,,BUG,FLYING,1.2,17,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,411,80,52,50,90,50,89,45,70,206,,,Vivillon,SCATTERBUG,TRUE,666,,664
VIVILLON (Continental Pattern),VIVILLON,Continental Pattern,,,,,,BUG,FLYING,1.2,17,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,411,80,52,50,90,50,89,45,70,206,,,Vivillon,SCATTERBUG,TRUE,666,,664
VIVILLON (Garden Pattern),VIVILLON,Garden Pattern,,,,,,BUG,FLYING,1.2,17,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,411,80,52,50,90,50,89,45,70,206,,,Vivillon,SCATTERBUG,TRUE,666,,664
VIVILLON (Elegant Pattern),VIVILLON,Elegant Pattern,,,,,,BUG,FLYING,1.2,17,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,411,80,52,50,90,50,89,45,70,206,,,Vivillon,SCATTERBUG,TRUE,666,,664
VIVILLON (Modern Pattern),VIVILLON,Modern Pattern,,,,,,BUG,FLYING,1.2,17,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,411,80,52,50,90,50,89,45,70,206,,,Vivillon,SCATTERBUG,TRUE,666,,664
VIVILLON (Marine Pattern),VIVILLON,Marine Pattern,,,,,,BUG,FLYING,1.2,17,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,411,80,52,50,90,50,89,45,70,206,,,Vivillon,SCATTERBUG,TRUE,666,,664
VIVILLON (Archipelago Pattern),VIVILLON,Archipelago Pattern,,,,,,BUG,FLYING,1.2,17,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,411,80,52,50,90,50,89,45,70,206,,,Vivillon,SCATTERBUG,TRUE,666,,664
VIVILLON (High Plains Pattern),VIVILLON,High Plains Pattern,,,,,,BUG,FLYING,1.2,17,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,411,80,52,50,90,50,89,45,70,206,,,Vivillon,SCATTERBUG,TRUE,666,,664
VIVILLON (Sandstorm Pattern),VIVILLON,Sandstorm Pattern,,,,,,BUG,FLYING,1.2,17,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,411,80,52,50,90,50,89,45,70,206,,,Vivillon,SCATTERBUG,TRUE,666,,664
VIVILLON (River Pattern),VIVILLON,River Pattern,,,,,,BUG,FLYING,1.2,17,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,411,80,52,50,90,50,89,45,70,206,,,Vivillon,SCATTERBUG,TRUE,666,,664
VIVILLON (Monsoon Pattern),VIVILLON,Monsoon Pattern,,,,,,BUG,FLYING,1.2,17,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,411,80,52,50,90,50,89,45,70,206,,,Vivillon,SCATTERBUG,TRUE,666,,664
VIVILLON (Savanna Pattern),VIVILLON,Savanna Pattern,,,,,,BUG,FLYING,1.2,17,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,411,80,52,50,90,50,89,45,70,206,,,Vivillon,SCATTERBUG,TRUE,666,,664
VIVILLON (Sun Pattern),VIVILLON,Sun Pattern,,,,,,BUG,FLYING,1.2,17,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,411,80,52,50,90,50,89,45,70,206,,,Vivillon,SCATTERBUG,TRUE,666,,664
VIVILLON (Ocean Pattern),VIVILLON,Ocean Pattern,,,,,,BUG,FLYING,1.2,17,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,411,80,52,50,90,50,89,45,70,206,,,Vivillon,SCATTERBUG,TRUE,666,,664
VIVILLON (Jungle Pattern),VIVILLON,Jungle Pattern,,,,,,BUG,FLYING,1.2,17,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,411,80,52,50,90,50,89,45,70,206,,,Vivillon,SCATTERBUG,TRUE,666,,664
VIVILLON (Fancy Pattern),VIVILLON,Fancy Pattern,,,,,,BUG,FLYING,1.2,17,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,411,80,52,50,90,50,89,45,70,206,,,Vivillon,SCATTERBUG,TRUE,666,,664
VIVILLON (Poké Ball Pattern),VIVILLON,Poké Ball Pattern,,,,,,BUG,FLYING,1.2,17,SHIELD_DUST,COMPOUND_EYES,FRIEND_GUARD,411,80,52,50,90,50,89,45,70,206,,,Vivillon,SCATTERBUG,TRUE,666,,664
LITLEO,LITLEO,,6,FALSE,FALSE,FALSE,Lion Cub Pokémon,FIRE,NORMAL,0.6,13.5,RIVALRY,UNNERVE,MOXIE,369,62,50,58,73,54,72,220,70,74,MEDIUM_SLOW,12.5,Litleo,LITLEO,FALSE,667,2,667
PYROAR,PYROAR,,6,FALSE,FALSE,FALSE,Royal Pokémon,FIRE,NORMAL,1.5,81.5,RIVALRY,UNNERVE,MOXIE,507,86,68,72,109,66,106,65,70,177,MEDIUM_SLOW,12.5,Pyroar,LITLEO,FALSE,668,,667
FLABEBE,FLABEBE,,6,FALSE,FALSE,FALSE,Single Bloom Pokémon,FAIRY,,0.1,0.1,FLOWER_VEIL,NONE,SYMBIOSIS,303,44,38,39,61,79,42,225,70,61,MEDIUM_FAST,0,Flabébé,FLABEBE,TRUE,669,3,669
FLABEBE (Red Flower),FLABEBE,Red Flower,,,,,,FAIRY,,0.1,0.1,FLOWER_VEIL,NONE,SYMBIOSIS,303,44,38,39,61,79,42,225,70,61,,,Flabébé,FLABEBE,TRUE,669,3,669
FLABEBE (Yellow Flower),FLABEBE,Yellow Flower,,,,,,FAIRY,,0.1,0.1,FLOWER_VEIL,NONE,SYMBIOSIS,303,44,38,39,61,79,42,225,70,61,,,Flabébé,FLABEBE,TRUE,669,3,669
FLABEBE (Orange Flower),FLABEBE,Orange Flower,,,,,,FAIRY,,0.1,0.1,FLOWER_VEIL,NONE,SYMBIOSIS,303,44,38,39,61,79,42,225,70,61,,,Flabébé,FLABEBE,TRUE,669,3,669
FLABEBE (Blue Flower),FLABEBE,Blue Flower,,,,,,FAIRY,,0.1,0.1,FLOWER_VEIL,NONE,SYMBIOSIS,303,44,38,39,61,79,42,225,70,61,,,Flabébé,FLABEBE,TRUE,669,3,669
FLABEBE (White Flower),FLABEBE,White Flower,,,,,,FAIRY,,0.1,0.1,FLOWER_VEIL,NONE,SYMBIOSIS,303,44,38,39,61,79,42,225,70,61,,,Flabébé,FLABEBE,TRUE,669,3,669
FLOETTE,FLOETTE,,6,FALSE,FALSE,FALSE,Single Bloom Pokémon,FAIRY,,0.2,0.9,FLOWER_VEIL,NONE,SYMBIOSIS,371,54,45,47,75,98,52,120,70,130,MEDIUM_FAST,0,Floette,FLABEBE,TRUE,670,,669
FLOETTE (Red Flower),FLOETTE,Red Flower,,,,,,FAIRY,,0.2,0.9,FLOWER_VEIL,NONE,SYMBIOSIS,371,54,45,47,75,98,52,120,70,130,,,Floette,FLABEBE,TRUE,670,,669
FLOETTE (Yellow Flower),FLOETTE,Yellow Flower,,,,,,FAIRY,,0.2,0.9,FLOWER_VEIL,NONE,SYMBIOSIS,371,54,45,47,75,98,52,120,70,130,,,Floette,FLABEBE,TRUE,670,,669
FLOETTE (Orange Flower),FLOETTE,Orange Flower,,,,,,FAIRY,,0.2,0.9,FLOWER_VEIL,NONE,SYMBIOSIS,371,54,45,47,75,98,52,120,70,130,,,Floette,FLABEBE,TRUE,670,,669
FLOETTE (Blue Flower),FLOETTE,Blue Flower,,,,,,FAIRY,,0.2,0.9,FLOWER_VEIL,NONE,SYMBIOSIS,371,54,45,47,75,98,52,120,70,130,,,Floette,FLABEBE,TRUE,670,,669
FLOETTE (White Flower),FLOETTE,White Flower,,,,,,FAIRY,,0.2,0.9,FLOWER_VEIL,NONE,SYMBIOSIS,371,54,45,47,75,98,52,120,70,130,,,Floette,FLABEBE,TRUE,670,,669
FLORGES,FLORGES,,6,FALSE,FALSE,FALSE,Garden Pokémon,FAIRY,,1.1,10,FLOWER_VEIL,NONE,SYMBIOSIS,552,78,65,68,112,154,75,45,70,276,MEDIUM_FAST,0,Florges,FLABEBE,TRUE,671,,669
FLORGES (Red Flower),FLORGES,Red Flower,,,,,,FAIRY,,1.1,10,FLOWER_VEIL,NONE,SYMBIOSIS,552,78,65,68,112,154,75,45,70,276,,,Florges,FLABEBE,TRUE,671,,669
FLORGES (Yellow Flower),FLORGES,Yellow Flower,,,,,,FAIRY,,1.1,10,FLOWER_VEIL,NONE,SYMBIOSIS,552,78,65,68,112,154,75,45,70,276,,,Florges,FLABEBE,TRUE,671,,669
FLORGES (Orange Flower),FLORGES,Orange Flower,,,,,,FAIRY,,1.1,10,FLOWER_VEIL,NONE,SYMBIOSIS,552,78,65,68,112,154,75,45,70,276,,,Florges,FLABEBE,TRUE,671,,669
FLORGES (Blue Flower),FLORGES,Blue Flower,,,,,,FAIRY,,1.1,10,FLOWER_VEIL,NONE,SYMBIOSIS,552,78,65,68,112,154,75,45,70,276,,,Florges,FLABEBE,TRUE,671,,669
FLORGES (White Flower),FLORGES,White Flower,,,,,,FAIRY,,1.1,10,FLOWER_VEIL,NONE,SYMBIOSIS,552,78,65,68,112,154,75,45,70,276,,,Florges,FLABEBE,TRUE,671,,669
SKIDDO,SKIDDO,,6,FALSE,FALSE,FALSE,Mount Pokémon,GRASS,,0.9,31,SAP_SIPPER,NONE,GRASS_PELT,350,66,65,48,62,57,52,200,70,70,MEDIUM_FAST,50,Skiddo,SKIDDO,TRUE,672,2,672
GOGOAT,GOGOAT,,6,FALSE,FALSE,FALSE,Mount Pokémon,GRASS,,1.7,91,SAP_SIPPER,NONE,GRASS_PELT,531,123,100,62,97,81,68,45,70,186,MEDIUM_FAST,50,Gogoat,SKIDDO,TRUE,673,,672
PANCHAM,PANCHAM,,6,FALSE,FALSE,FALSE,Playful Pokémon,FIGHTING,,0.6,8,IRON_FIST,MOLD_BREAKER,SCRAPPY,348,67,82,62,46,48,43,220,50,70,MEDIUM_FAST,50,Pancham,PANCHAM,FALSE,674,3,674
PANGORO,PANGORO,,6,FALSE,FALSE,FALSE,Daunting Pokémon,FIGHTING,DARK,2.1,136,IRON_FIST,MOLD_BREAKER,SCRAPPY,495,95,124,78,69,71,58,65,50,173,MEDIUM_FAST,50,Pangoro,PANCHAM,FALSE,675,,674
FURFROU,FURFROU,,6,FALSE,FALSE,FALSE,Poodle Pokémon,NORMAL,,1.2,28,FUR_COAT,NONE,NONE,472,75,80,60,65,90,102,160,70,165,MEDIUM_FAST,50,Furfrou,FURFROU,TRUE,676,3,676
FURFROU (Natural Form),FURFROU,Natural Form,,,,,,NORMAL,,1.2,28,FUR_COAT,NONE,NONE,472,75,80,60,65,90,102,160,70,165,,,Furfrou,FURFROU,TRUE,676,3,676
FURFROU (Heart Trim),FURFROU,Heart Trim,,,,,,NORMAL,,1.2,28,FUR_COAT,NONE,NONE,472,75,80,60,65,90,102,160,70,165,,,Furfrou,FURFROU,TRUE,676,3,676
FURFROU (Star Trim),FURFROU,Star Trim,,,,,,NORMAL,,1.2,28,FUR_COAT,NONE,NONE,472,75,80,60,65,90,102,160,70,165,,,Furfrou,FURFROU,TRUE,676,3,676
FURFROU (Diamond Trim),FURFROU,Diamond Trim,,,,,,NORMAL,,1.2,28,FUR_COAT,NONE,NONE,472,75,80,60,65,90,102,160,70,165,,,Furfrou,FURFROU,TRUE,676,3,676
FURFROU (Debutante Trim),FURFROU,Debutante Trim,,,,,,NORMAL,,1.2,28,FUR_COAT,NONE,NONE,472,75,80,60,65,90,102,160,70,165,,,Furfrou,FURFROU,TRUE,676,3,676
FURFROU (Matron Trim),FURFROU,Matron Trim,,,,,,NORMAL,,1.2,28,FUR_COAT,NONE,NONE,472,75,80,60,65,90,102,160,70,165,,,Furfrou,FURFROU,TRUE,676,3,676
FURFROU (Dandy Trim),FURFROU,Dandy Trim,,,,,,NORMAL,,1.2,28,FUR_COAT,NONE,NONE,472,75,80,60,65,90,102,160,70,165,,,Furfrou,FURFROU,TRUE,676,3,676
FURFROU (La Reine Trim),FURFROU,La Reine Trim,,,,,,NORMAL,,1.2,28,FUR_COAT,NONE,NONE,472,75,80,60,65,90,102,160,70,165,,,Furfrou,FURFROU,TRUE,676,3,676
FURFROU (Kabuki Trim),FURFROU,Kabuki Trim,,,,,,NORMAL,,1.2,28,FUR_COAT,NONE,NONE,472,75,80,60,65,90,102,160,70,165,,,Furfrou,FURFROU,TRUE,676,3,676
FURFROU (Pharaoh Trim),FURFROU,Pharaoh Trim,,,,,,NORMAL,,1.2,28,FUR_COAT,NONE,NONE,472,75,80,60,65,90,102,160,70,165,,,Furfrou,FURFROU,TRUE,676,3,676
ESPURR,ESPURR,,6,FALSE,FALSE,FALSE,Restraint Pokémon,PSYCHIC,,0.3,3.5,KEEN_EYE,INFILTRATOR,OWN_TEMPO,355,62,48,54,63,60,68,190,50,71,MEDIUM_FAST,50,Espurr,ESPURR,TRUE,677,2,677
MEOWSTIC,MEOWSTIC,,6,FALSE,FALSE,FALSE,Constraint Pokémon,PSYCHIC,,0.6,8.5,KEEN_EYE,INFILTRATOR,PRANKSTER,466,74,48,76,83,81,104,75,50,163,MEDIUM_FAST,50,Meowstic,ESPURR,TRUE,678,,677
MEOWSTIC (Male),MEOWSTIC,Male,,,,,,PSYCHIC,,0.6,8.5,KEEN_EYE,INFILTRATOR,PRANKSTER,466,74,48,76,83,81,104,75,50,163,,,Meowstic,ESPURR,TRUE,678,,677
MEOWSTIC (Female),MEOWSTIC,Female,,,,,,PSYCHIC,,0.6,8.5,KEEN_EYE,INFILTRATOR,COMPETITIVE,466,74,48,76,83,81,104,75,50,163,,,Meowstic,ESPURR,TRUE,678,,677
HONEDGE,HONEDGE,,6,FALSE,FALSE,FALSE,Sword Pokémon,STEEL,GHOST,0.8,2,NO_GUARD,NONE,NONE,325,45,80,100,35,37,28,180,50,65,MEDIUM_FAST,50,Honedge,HONEDGE,FALSE,679,4,679
DOUBLADE,DOUBLADE,,6,FALSE,FALSE,FALSE,Sword Pokémon,STEEL,GHOST,0.8,4.5,NO_GUARD,NONE,NONE,448,59,110,150,45,49,35,90,50,157,MEDIUM_FAST,50,Doublade,HONEDGE,FALSE,680,,679
AEGISLASH,AEGISLASH,,6,FALSE,FALSE,FALSE,Royal Sword Pokémon,STEEL,GHOST,1.7,53,STANCE_CHANGE,NONE,NONE,500,60,50,140,50,140,60,45,50,250,MEDIUM_FAST,50,Aegislash,HONEDGE,FALSE,681,,679
AEGISLASH (Shield Forme),AEGISLASH,Shield Forme,,,,,,STEEL,GHOST,1.7,53,STANCE_CHANGE,NONE,NONE,500,60,50,140,50,140,60,45,50,250,,,Aegislash,HONEDGE,FALSE,681,,679
AEGISLASH (Blade Forme),AEGISLASH,Blade Forme,,,,,,STEEL,GHOST,1.7,53,STANCE_CHANGE,NONE,NONE,500,60,140,50,140,50,60,45,50,250,,,Aegislash,HONEDGE,FALSE,681,,679
SPRITZEE,SPRITZEE,,6,FALSE,FALSE,FALSE,Perfume Pokémon,FAIRY,,0.2,0.5,HEALER,NONE,AROMA_VEIL,341,78,52,60,63,65,23,200,50,68,MEDIUM_FAST,50,Spritzee,SPRITZEE,TRUE,682,2,682
AROMATISSE,AROMATISSE,,6,FALSE,FALSE,FALSE,Fragrance Pokémon,FAIRY,,0.8,15.5,HEALER,NONE,AROMA_VEIL,462,101,72,72,99,89,29,140,50,162,MEDIUM_FAST,50,Aromatisse,SPRITZEE,TRUE,683,,682
SWIRLIX,SWIRLIX,,6,FALSE,FALSE,FALSE,Cotton Candy Pokémon,FAIRY,,0.4,3.5,SWEET_VEIL,NONE,UNBURDEN,341,62,48,66,59,57,49,200,50,68,MEDIUM_FAST,50,Swirlix,SWIRLIX,TRUE,684,3,684
SLURPUFF,SLURPUFF,,6,FALSE,FALSE,FALSE,Meringue Pokémon,FAIRY,,0.8,5,SWEET_VEIL,NONE,UNBURDEN,480,82,80,86,85,75,72,140,50,168,MEDIUM_FAST,50,Slurpuff,SWIRLIX,TRUE,685,,684
INKAY,INKAY,,6,FALSE,FALSE,FALSE,Revolving Pokémon,DARK,PSYCHIC,0.4,3.5,CONTRARY,SUCTION_CUPS,INFILTRATOR,288,53,54,53,37,46,45,190,50,58,MEDIUM_FAST,50,Inkay,INKAY,FALSE,686,3,686
MALAMAR,MALAMAR,,6,FALSE,FALSE,FALSE,Overturning Pokémon,DARK,PSYCHIC,1.5,47,CONTRARY,SUCTION_CUPS,INFILTRATOR,482,86,92,88,68,75,73,80,50,169,MEDIUM_FAST,50,Malamar,INKAY,FALSE,687,,686
BINACLE,BINACLE,,6,FALSE,FALSE,FALSE,Two-Handed Pokémon,ROCK,WATER,0.5,31,TOUGH_CLAWS,SNIPER,PICKPOCKET,306,42,52,67,39,56,50,120,50,61,MEDIUM_FAST,50,Binacle,BINACLE,TRUE,688,3,688
BARBARACLE,BARBARACLE,,6,FALSE,FALSE,FALSE,Collective Pokémon,ROCK,WATER,1.3,96,TOUGH_CLAWS,SNIPER,PICKPOCKET,500,72,105,115,54,86,68,45,50,175,MEDIUM_FAST,50,Barbaracle,BINACLE,TRUE,689,,688
SKRELP,SKRELP,,6,FALSE,FALSE,FALSE,Mock Kelp Pokémon,POISON,WATER,0.5,7.3,POISON_POINT,POISON_TOUCH,ADAPTABILITY,320,50,60,60,60,60,30,225,50,64,MEDIUM_FAST,50,Skrelp,SKRELP,TRUE,690,2,690
DRAGALGE,DRAGALGE,,6,FALSE,FALSE,FALSE,Mock Kelp Pokémon,POISON,DRAGON,1.8,81.5,POISON_POINT,POISON_TOUCH,ADAPTABILITY,494,65,75,90,97,123,44,55,50,173,MEDIUM_FAST,50,Dragalge,SKRELP,TRUE,691,,690
CLAUNCHER,CLAUNCHER,,6,FALSE,FALSE,FALSE,Water Gun Pokémon,WATER,,0.5,8.3,MEGA_LAUNCHER,NONE,NONE,330,50,53,62,58,63,44,225,50,66,SLOW,50,Clauncher,CLAUNCHER,TRUE,692,3,692
CLAWITZER,CLAWITZER,,6,FALSE,FALSE,FALSE,Howitzer Pokémon,WATER,,1.3,35.3,MEGA_LAUNCHER,NONE,NONE,500,71,73,88,120,89,59,55,50,100,SLOW,50,Clawitzer,CLAUNCHER,TRUE,693,,692
HELIOPTILE,HELIOPTILE,,6,FALSE,FALSE,FALSE,Generator Pokémon,ELECTRIC,NORMAL,0.5,6,DRY_SKIN,SAND_VEIL,SOLAR_POWER,289,44,38,33,61,43,70,190,50,58,MEDIUM_FAST,50,Helioptile,HELIOPTILE,FALSE,694,3,694
HELIOLISK,HELIOLISK,,6,FALSE,FALSE,FALSE,Generator Pokémon,ELECTRIC,NORMAL,1,21,DRY_SKIN,SAND_VEIL,SOLAR_POWER,481,62,55,52,109,94,109,75,50,168,MEDIUM_FAST,50,Heliolisk,HELIOPTILE,FALSE,695,,694
TYRUNT,TYRUNT,,6,FALSE,FALSE,FALSE,Royal Heir Pokémon,ROCK,DRAGON,0.8,26,STRONG_JAW,NONE,STURDY,362,58,89,77,45,45,48,45,50,72,MEDIUM_FAST,87.5,Tyrunt,TYRUNT,TRUE,696,3,696
TYRANTRUM,TYRANTRUM,,6,FALSE,FALSE,FALSE,Despot Pokémon,ROCK,DRAGON,2.5,270,STRONG_JAW,NONE,ROCK_HEAD,521,82,121,119,69,59,71,45,50,182,MEDIUM_FAST,87.5,Tyrantrum,TYRUNT,TRUE,697,,696
AMAURA,AMAURA,,6,FALSE,FALSE,FALSE,Tundra Pokémon,ROCK,ICE,1.3,25.2,REFRIGERATE,NONE,SNOW_WARNING,362,77,59,50,67,63,46,45,50,72,MEDIUM_FAST,87.5,Amaura,AMAURA,TRUE,698,2,698
AURORUS,AURORUS,,6,FALSE,FALSE,FALSE,Tundra Pokémon,ROCK,ICE,2.7,225,REFRIGERATE,NONE,SNOW_WARNING,521,123,77,72,99,92,58,45,50,104,MEDIUM_FAST,87.5,Aurorus,AMAURA,TRUE,699,,698
SYLVEON,SYLVEON,,6,FALSE,FALSE,FALSE,Intertwining Pokémon,FAIRY,,1,23.5,CUTE_CHARM,NONE,PIXILATE,525,95,65,65,110,130,60,45,50,184,MEDIUM_FAST,87.5,Sylveon,EEVEE,TRUE,700,,133
HAWLUCHA,HAWLUCHA,,6,FALSE,FALSE,FALSE,Wrestling Pokémon,FIGHTING,FLYING,0.8,21.5,LIMBER,UNBURDEN,MOLD_BREAKER,500,78,92,75,74,63,118,100,50,175,MEDIUM_FAST,50,Hawlucha,HAWLUCHA,FALSE,701,4,701
DEDENNE,DEDENNE,,6,FALSE,FALSE,FALSE,Antenna Pokémon,ELECTRIC,FAIRY,0.2,2.2,CHEEK_POUCH,PICKUP,PLUS,431,67,58,57,81,67,101,180,50,151,MEDIUM_FAST,50,Dedenne,DEDENNE,TRUE,702,2,702
CARBINK,CARBINK,,6,FALSE,FALSE,FALSE,Jewel Pokémon,ROCK,FAIRY,0.3,5.7,CLEAR_BODY,NONE,STURDY,500,50,50,150,50,150,50,60,50,100,SLOW,null,Carbink,CARBINK,TRUE,703,2,703
GOOMY,GOOMY,,6,FALSE,FALSE,FALSE,Soft Tissue Pokémon,DRAGON,,0.3,2.8,SAP_SIPPER,HYDRATION,GOOEY,300,45,50,35,55,75,40,45,35,60,SLOW,50,Goomy,GOOMY,TRUE,704,4,704
SLIGGOO,SLIGGOO,,6,FALSE,FALSE,FALSE,Soft Tissue Pokémon,DRAGON,,0.8,17.5,SAP_SIPPER,HYDRATION,GOOEY,452,68,75,53,83,113,60,45,35,158,SLOW,50,Sliggoo,GOOMY,TRUE,705,,704
GOODRA,GOODRA,,6,FALSE,FALSE,FALSE,Dragon Pokémon,DRAGON,,2,150.5,SAP_SIPPER,HYDRATION,GOOEY,600,90,100,70,110,150,80,45,35,300,SLOW,50,Goodra,GOOMY,TRUE,706,,704
KLEFKI,KLEFKI,,6,FALSE,FALSE,FALSE,Key Ring Pokémon,STEEL,FAIRY,0.2,3,PRANKSTER,NONE,MAGICIAN,470,57,80,91,80,87,75,75,50,165,FAST,50,Klefki,KLEFKI,FALSE,707,3,707
PHANTUMP,PHANTUMP,,6,FALSE,FALSE,FALSE,Stump Pokémon,GHOST,GRASS,0.4,7,NATURAL_CURE,FRISK,HARVEST,309,43,70,48,50,60,38,120,50,62,MEDIUM_FAST,50,Phantump,PHANTUMP,TRUE,708,2,708
TREVENANT,TREVENANT,,6,FALSE,FALSE,FALSE,Elder Tree Pokémon,GHOST,GRASS,1.5,71,NATURAL_CURE,FRISK,HARVEST,474,85,110,76,65,82,56,60,50,166,MEDIUM_FAST,50,Trevenant,PHANTUMP,TRUE,709,,708
PUMPKABOO,PUMPKABOO,,6,FALSE,FALSE,FALSE,Pumpkin Pokémon,GHOST,GRASS,0.4,5,PICKUP,FRISK,INSOMNIA,335,49,66,70,44,55,51,120,50,67,MEDIUM_FAST,50,Pumpkaboo,PUMPKABOO,TRUE,710,2,710
PUMPKABOO (Average Size),PUMPKABOO,Average Size,,,,,,GHOST,GRASS,0.4,5,PICKUP,FRISK,INSOMNIA,335,49,66,70,44,55,51,120,50,67,,,Pumpkaboo,PUMPKABOO,TRUE,710,2,710
PUMPKABOO (Small Size),PUMPKABOO,Small Size,,,,,,GHOST,GRASS,0.3,3.5,PICKUP,FRISK,INSOMNIA,335,44,66,70,44,55,56,120,50,67,,,Pumpkaboo,PUMPKABOO,TRUE,710,2,710
PUMPKABOO (Large Size),PUMPKABOO,Large Size,,,,,,GHOST,GRASS,0.5,7.5,PICKUP,FRISK,INSOMNIA,335,54,66,70,44,55,46,120,50,67,,,Pumpkaboo,PUMPKABOO,TRUE,710,2,710
PUMPKABOO (Super Size),PUMPKABOO,Super Size,,,,,,GHOST,GRASS,0.8,15,PICKUP,FRISK,INSOMNIA,335,59,66,70,44,55,41,120,50,67,,,Pumpkaboo,PUMPKABOO,TRUE,710,2,710
GOURGEIST,GOURGEIST,,6,FALSE,FALSE,FALSE,Pumpkin Pokémon,GHOST,GRASS,0.9,12.5,PICKUP,FRISK,INSOMNIA,494,65,90,122,58,75,84,60,50,173,MEDIUM_FAST,50,Gourgeist,PUMPKABOO,TRUE,711,,710
GOURGEIST (Average Size),GOURGEIST,Average Size,,,,,,GHOST,GRASS,0.9,12.5,PICKUP,FRISK,INSOMNIA,494,65,90,122,58,75,84,60,50,173,,,Gourgeist,PUMPKABOO,TRUE,711,,710
GOURGEIST (Small Size),GOURGEIST,Small Size,,,,,,GHOST,GRASS,0.7,9.5,PICKUP,FRISK,INSOMNIA,494,55,85,122,58,75,99,60,50,173,,,Gourgeist,PUMPKABOO,TRUE,711,,710
GOURGEIST (Large Size),GOURGEIST,Large Size,,,,,,GHOST,GRASS,1.1,14,PICKUP,FRISK,INSOMNIA,494,75,95,122,58,75,69,60,50,173,,,Gourgeist,PUMPKABOO,TRUE,711,,710
GOURGEIST (Super Size),GOURGEIST,Super Size,,,,,,GHOST,GRASS,1.7,39,PICKUP,FRISK,INSOMNIA,494,85,100,122,58,75,54,60,50,173,,,Gourgeist,PUMPKABOO,TRUE,711,,710
BERGMITE,BERGMITE,,6,FALSE,FALSE,FALSE,Ice Chunk Pokémon,ICE,,1,99.5,OWN_TEMPO,ICE_BODY,STURDY,304,55,69,85,32,35,28,190,50,61,MEDIUM_FAST,50,Bergmite,BERGMITE,TRUE,712,3,712
